text,label
 prepare pleasured,0
 hi technical support providing assistance us customer call email,0
 text way cup stop work bus,0
 whens radio show,0
 unique user id removal send stop customer services,1
 sure still available though,0
 watever relation u built dis world thing remains atlast iz lonlines lotz n lot memories feeling,0
 cheers lou yeah goodnite shame u neva came c ya gailxx,0
 hi got money da,0
 hi mobile lt gt added contact list www fullonsms com great place send free sms people visit fullonsms com,0
 ok u tell wat time u coming later lor,0
 u repeat e instructions wat e road name ur house,0
 many people seems special first sight remain special till last sight maintain till life ends sh jas,0
 quite lor dun tell wait get complacent,0
 sorry completely forgot pop em round week still,0
 u r beautiful girl ive ever seen u r baby come c common room,0
 cant see join denis mina denis want alone time,0
 sen told going join uncle finance cbe,0
 yup hey one day fri ask miwa jiayin take leave go karaoke,0
 call senthil hsbc,0
 especially since talk boston personal statement lol woulda changed realized said nyc says boston,0
 indeed way either,0
 urgent call landline complimentary ibiza holiday cash await collection sae cs po box sk wp ppm,1
 holy living christ taking long,0
 thk wat eat tonight,0
 thanx yup coming back sun finish dinner going back hotel time flies tog exactly mth today hope haf many mths come,0
 opposite side dropped,0
 yup izzit still raining heavily cos e mrt c outside,0
 send resume,0
 gd luck ur exams,0
 u ask next sat make ok lor,0
 sorry uncle keep touch,0
 saw guys dolls last night patrick swayze great,0
 urgent nd attempt contact u prize yesterday still awaiting collection claim call,1
 santa calling would little ones like call santa xmas eve call book time calls ppm last mins c www santacalling com,1
 come home want u miserable,0
 dont know getting messages,0
 cool tyler take gonna buy drop place later tonight total order quarter got enough,0
 guy car shop flirting got phone number paperwork called texted nervous course may address call boss tell knowing may get fired,0
 reverse cheating mathematics,0
 plan manage,0
 er hello things quite go plan limping slowly home followed aa exhaust hanging,0
 sorry delay yes masters,0
 call u finish come n pick u,0
 private account statement shows unredeemed bonus points claim call identifier code expires,1
 oga left phone home saw ur messages hope good great weekend,0
 worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill,0
 honey pls find much sell predicte nigeria many times used important reply monday,0
 e admin building might b slightly earlier call u reaching,0
 fyi usf swing room whenever,0
 call lt gt min thats ok,0
 ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0
 home work meh,0
 anything valuable situations first getting second loosing,0
 mark taking forever pick prescription pain coming back,0
 ur paper,0
 got smaller capacity one quite ex,0
 check choose babe videos sms shsex netun fgkslpopw fgkslpo,1
 im good thinking,0
 u r winner u ave specially selected receive cash holiday flights inc speak live operator claim p min,1
 thought bout drink tap spile seven pub gas st broad st canal ok,0
 going sleep tired travel,0
 haha thinkin,0
 yup giving problems mayb jus leave,0
 lol trying make day little interesting,0
 long get reply defer admission til next semester,0
 word checkmate chess comes persian phrase shah maat means king dead goodmorning good day,0
 po de need job aha,0
 rats hey u ever vote next themes,0
 new mobiles must go txt nokia collect today www tc biz optout gbp mtmsg txtauction,1
 hope pee burns tonite,0
 oh rite well im best mate pete went week geva longer week,0
 yay wait party together,0
 photoshop makes computer shut,0
 boys made fun today ok problem sent one message fun,0
 one issues california okay snow manageable,0
 private account statement shows un redeemed points call identifier code expires,1
 hmmm mayb try e shoppin area one forgot e name hotel,0
 awesome gonna soon later tonight,0
 need details online job,0
 valued vodafone customer computer picked win prize collect easy call,1
 missing pray inshah allah,0
 pls help tell ashley cant find number oh,0
 escape theatre going watch kavalan minutes,0
 increase chance winning,0
 either way works lt gt years old hope doesnt bother,0
 maybe find something else instead,0
 gain rights wife dont demand trying husband lets see,0
 liked new house,0
 fine hope also,0
 also north carolina texas atm would go gre site pay test results sent,0
 u,0
 yes baby need stretch open pussy,0
 thanks bomb date phone wanted say,0
 ok,0
 hey guy know breathing neck get bud anyway able get half track usf tonight,0
 response one powerful weapon occupy place others heart always give response cares u gud night swt dreams take care,0
 nokia phone lovly,0
 free message thanks using auction subscription service p msgrcvd skip auction txt unsubscribe txt stop customercare,1
 bored housewives chat n date bt national rate p min landlines,1
 sorry da today wont come play driving clas,0
 really sorry lit hair fire,0
 oh shit thought trip loooooool makes much sense grins sofa reference sleep couch link sent went trip oh babe go celebration rents,0
 okey dokey swashbuckling stuff oh,0
 watching cartoon listening music amp eve go temple amp church u,0
 tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face,0
 dip cell dead coming u better respond else shall come back,0
 well know mean texting,0
 hi dis yijue would happy work wif gek,0
 lol oops sorry fun,0
 wat happened cruise thing,0
 know dat feelin pete wuld get em nuther place nuther time mayb,0
 lyricalladie f inviting friend reply yes see www sms ac u hmmross stop send stop frnd,1
 world happiest frnds never characters dey best understanding differences,0
 polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friends p tone reply hl info,1
 yeah open chat click friend lists make list easy pie,0
 alright tyler got minor crisis home sooner thought asap,0
 pick,0
 usual u call ard smth,0
 new theory argument wins situation loses person dont argue ur friends kick amp say always correct,0
 many things antibiotic used chest abdomen gynae infections even bone infections,0
 poor girl go one day lmao,0
 times,0
 todays vodafone numbers ending selected receive award number matches call receive award,1
 pls make note exposed also find school anyone else vomiting dog cat house let know later,0
 japanese proverb one u none u must indian version one let none leave finally kerala version one stop none make strike,0
 sounds like could lot time spent chastity device boy grins take beatings like good dog going lounge nice long bath,0
 worse uses half way stops better complete,0
 miserable tell u side effects birth control massive gut wrenching cramps first months sleep last night,0
 send new number,0
 convey regards,0
 want latest video handset anytime network mins half price line rental reply call delivery tomorrow,1
 half years missed friendship,0
 cant pick phone right pls send message,0
 oh fuck sake like tallahassee,0
 haha first person gonna ask,0
 ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd,1
 taka lor wat time u wan come n look us,0
 free polyphonic ringtone text super get free poly tone week sn pobox nr zs subscription pw,1
 reaching another stops,0
 mean post wrote like many times ritten stuff let sit feeling time angry left hit send stop checked phone got car said sleep bored time clean fold laundry etc least make bed,0
 warner village c colin farrell swat wkend warner village get free med popcorn show msg ticket kiosk valid c c kiosk reply sony mre film offers,1
 come online today night,0
 anything special,0
 solihull want anything,0
 good day,0
 regret inform u nhs made mistake u never actually born please report yor local hospital b terminated r sorry inconvenience,0
 love holiday monday feeling even go dentists hour,0
 way tirupur,0
 goal arsenal henry v liverpool henry scores simple shot yards pass bergkamp give arsenal goal margin mins,1
 already got flaky parent snot supposed child job support parent ride age anyway supposed support hurt unintentional hurt nonetheless,0
 took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow,0
 dropped em omw back,0
 nd time tried contact u u pound prize claim easy call p per min bt national rate,1
 sitting mu waiting everyone get suite take shower,0
 call see facebook huh,0
 g says never answer texts confirm deny,0
 common hearin r u wat r u ur day let ask u something different u smile today gud evng,0
 hi dear call urgnt know whats problem want work problem least tell wating reply,0
 oh yah never cancel leh haha,0
 go e normal pilates intro,0
 ok let u noe leave house,0
 oh yes like torture watching england,0
 wanna art,0
 hopeing pissed remember gone sisters something,0
 got takes take part wrc rally oz u lucozade energy text rally le p see packs lucozade co uk wrc itcould u,1
